width,height
2.0869649270326502,1.5060036388007367
-0.5669446040157932,-0.5593331040767944
-0.6509955788708508,-0.9154256459522302
-0.6951223406697561,-0.9154256459522302
1.9608884647500644,1.5060036388007367
-0.6299828351570863,-0.9154256459522302
-0.3757286362205371,0.15285197967407893
0.027716043083739365,0.15285197967407893
-0.5459318603020288,-0.5593331040767944
-0.6089700914433219,-0.9154256459522302
-0.6951223406697561,-0.9154256459522302
-0.4177541236480659,0.15285197967407893
2.107977670746415,1.5060036388007367
0.8556181454060566,1.5060036388007367
-0.5459318603020288,-0.9154256459522302
-0.35471589250677277,0.5089445215495156
-0.800186059238578,-0.9154256459522302
-0.6951223406697561,-1.271518187827667
2.0869649270326502,1.5060036388007367
1.4292660487918247,1.5060036388007367
0.23994475459275974,1.5060036388007367
0.3029829857340531,1.5060036388007367
-0.5669446040157932,-0.20324056220135772
-0.43876686736183024,-0.5593331040767944
-0.5459318603020288,-0.9154256459522302
-0.6299828351570863,-0.9154256459522302
2.0869649270326502,1.5060036388007367
-0.5669446040157932,-0.5593331040767944
1.7045329914421385,1.5060036388007367
1.0888596006288416,1.5060036388007367
0.2819702420202884,0.5089445215495156
2.023926695891357,1.5060036388007367
-0.45977961107559473,0.15285197967407893
-0.5249191165882643,-0.5593331040767944
-0.48289362916073547,-0.20324056220135772
-0.20552541213904554,0.5089445215495156
2.107977670746415,1.5060036388007367
-0.6299828351570863,-0.5593331040767944
-0.5249191165882643,-0.5593331040767944
-0.5459318603020288,-0.20324056220135772
-0.43876686736183024,-0.5593331040767944
-0.5669446040157932,-0.9154256459522302
-0.5459318603020288,-0.9154256459522302
-0.6509955788708508,-0.9154256459522302
0.21893201087899544,1.5060036388007367
-0.45977961107559473,-0.5593331040767944
-0.5039063728745,-0.9154256459522302
1.6625075040146096,1.5060036388007367
-0.45977961107559473,-0.20324056220135772
-0.5039063728745,-0.5593331040767944
-0.7371478280972847,-0.9154256459522302
-0.48289362916073547,-0.20324056220135772
-0.48289362916073547,-0.20324056220135772
2.0449394396051215,1.5060036388007367
-0.45977961107559473,-0.5593331040767944
-0.6089700914433219,-0.9154256459522302
-0.6089700914433219,-0.9154256459522302
-0.45977961107559473,0.15285197967407893
-0.5459318603020288,-0.5593331040767944
-0.45977961107559473,-0.5593331040767944
0.6223766901832719,1.5060036388007367
-0.6299828351570863,-0.9154256459522302
-0.6089700914433219,-0.9154256459522302
-0.7581605718110492,-1.271518187827667
-0.5249191165882643,-0.5593331040767944
0.6013639464695075,1.5060036388007367
-0.5459318603020288,-0.5593331040767944
-0.45977961107559473,-0.5593331040767944
-0.5039063728745,-0.5593331040767944
-0.45977961107559473,-0.20324056220135772
-0.4177541236480659,-0.20324056220135772
-0.5459318603020288,-0.9154256459522302
-0.5459318603020288,-0.5593331040767944
-0.5249191165882643,-0.20324056220135772
0.49419895352930915,1.5060036388007367
-0.5459318603020288,-0.5593331040767944
2.0659521833188865,1.5060036388007367
-0.48289362916073547,-0.20324056220135772
-0.6509955788708508,-1.271518187827667
-0.45977961107559473,-0.5593331040767944
-0.5879573477295574,-0.5593331040767944
0.4101479786742515,1.5060036388007367
-0.35471589250677277,-0.20324056220135772
-0.48289362916073547,0.15285197967407893
-0.800186059238578,-1.271518187827667
-0.6089700914433219,-1.271518187827667
-0.6194764633002041,-1.271518187827667
-0.5459318603020288,-0.9154256459522302
-0.5669446040157932,-0.20324056220135772
-0.7161350843835204,-1.271518187827667
-0.22653815585280984,1.5060036388007367
1.7045329914421385,1.5060036388007367
-0.5039063728745,-0.20324056220135772
-0.6089700914433219,-1.271518187827667
-0.20552541213904554,0.5089445215495156
-0.5354254884451465,-0.9154256459522302
-0.5249191165882643,-0.20324056220135772
1.109872344342606,1.5060036388007367
0.006703299369975043,1.612831401363367
0.9186563765473499,1.5060036388007367
-0.5459318603020288,-0.5593331040767944
-0.5144127447313821,-0.5593331040767944
-0.03532218805755379,1.5060036388007367
2.107977670746415,1.5060036388007367
-0.5459318603020288,-0.5593331040767944
-0.5459318603020288,-0.5593331040767944
2.6185873429908897,1.5060036388007367
-0.5039063728745,-0.5593331040767944
-0.5879573477295574,-0.20324056220135772
-0.6089700914433219,-1.271518187827667
-0.6299828351570863,-0.5593331040767944
1.1960245935690401,2.681109026989677
-0.6299828351570863,-0.9154256459522302
-0.45977961107559473,-0.5593331040767944
2.0659521833188865,1.5060036388007367
2.107977670746415,1.5060036388007367
-0.5879573477295574,-0.20324056220135772
2.6185873429908897,1.5060036388007367
-0.7371478280972847,-1.271518187827667
-0.3126904050792439,0.5089445215495156
2.0449394396051215,1.5060036388007367
-0.5459318603020288,-0.20324056220135772
-0.5879573477295574,-0.5593331040767944
2.0974712988895328,1.5060036388007367
2.1521044325453205,1.5060036388007367
-0.7371478280972847,-1.271518187827667
2.0869649270326502,1.5060036388007367
-0.48289362916073547,0.15285197967407893
0.7715671705509989,0.15285197967407893
-0.5669446040157932,-0.5593331040767944
2.107977670746415,1.5060036388007367
-0.5249191165882643,-0.5593331040767944
-0.5879573477295574,-0.9154256459522302
0.6644021776108006,1.5060036388007367
-0.5879573477295574,-0.9154256459522302
-0.2916776613654796,0.8650370634249507
-0.5459318603020288,-0.5593331040767944
-0.5669446040157932,-0.9154256459522302
2.107977670746415,1.5060036388007367
2.128990414460179,1.5060036388007367
-0.6089700914433219,-0.9154256459522302
1.7906852406685725,1.5060036388007367
0.21893201087899544,1.5060036388007367
-0.43876686736183024,-0.20324056220135772
-0.6509955788708508,-1.271518187827667
-0.5249191165882643,-0.20324056220135772
-0.48289362916073547,0.15285197967407893
-0.6299828351570863,-0.9154256459522302
0.7505544268372346,1.5060036388007367
-0.6089700914433219,-0.9154256459522302
-0.48289362916073547,0.15285197967407893
-0.6951223406697561,-0.9154256459522302
0.6644021776108006,1.5060036388007367
-0.5039063728745,-0.5593331040767944
-0.45977961107559473,-0.5593331040767944
-0.24755089956657436,0.5089445215495156
-0.6089700914433219,-0.9154256459522302
-0.5249191165882643,-0.20324056220135772
2.1521044325453205,1.5060036388007367
-0.7161350843835204,-0.5593331040767944
2.6185873429908897,1.5060036388007367
1.8957489592373942,1.5060036388007367
-0.6741095969559915,-0.9154256459522302
-0.5459318603020288,-0.20324056220135772
-0.6089700914433219,-0.9154256459522302
1.067846856915077,1.5060036388007367
2.0659521833188865,1.5060036388007367
-0.48289362916073547,-0.5593331040767944
-0.8211988029523424,-1.271518187827667
-0.5879573477295574,-1.271518187827667
-0.4177541236480659,0.15285197967407893
-0.5459318603020288,-0.20324056220135772
-0.5039063728745,-0.9154256459522302
-0.7161350843835204,-0.9154256459522302
-0.5669446040157932,-0.9154256459522302
-0.5249191165882643,-0.20324056220135772
-0.5459318603020288,-0.9154256459522302
-0.5249191165882643,-0.9154256459522302
-0.5459318603020288,-0.20324056220135772
-0.5039063728745,-0.9154256459522302
-0.5879573477295574,-0.9154256459522302
-0.45977961107559473,-0.20324056220135772
2.0659521833188865,1.5060036388007367
-0.5039063728745,-0.5593331040767944
-0.4177541236480659,0.5089445215495156
-0.5039063728745,-0.20324056220135772
-0.6509955788708508,-0.9154256459522302
-0.45977961107559473,-0.20324056220135772
0.6433894338970362,1.5060036388007367
-0.056334931771318306,1.5060036388007367
-0.4177541236480659,-0.20324056220135772
1.6625075040146096,1.5060036388007367
-0.5249191165882643,-0.9154256459522302
-0.014309444343789468,0.5089445215495156
-0.6951223406697561,-0.5593331040767944
1.725545735155903,1.5060036388007367
-0.5039063728745,-0.5593331040767944
-0.5669446040157932,-0.20324056220135772
-0.5039063728745,-0.5593331040767944
-0.4177541236480659,-0.5593331040767944
-0.3757286362205371,-0.20324056220135772
-0.45977961107559473,0.15285197967407893
-0.5039063728745,-0.7373793750145119
-0.4177541236480659,-0.20324056220135772
-0.6951223406697561,-0.5593331040767944
1.004808625773784,1.5060036388007367
-0.43876686736183024,-0.5593331040767944
2.1521044325453205,1.5060036388007367
-0.7161350843835204,-0.9154256459522302
-0.6741095969559915,-0.9154256459522302
-0.43876686736183024,0.15285197967407893
-0.48289362916073547,0.15285197967407893
-0.5249191165882643,-0.5593331040767944
-0.7791733155248135,-1.271518187827667
-0.48289362916073547,-0.20324056220135772
-0.48289362916073547,-0.9154256459522302
-0.2706649176517151,0.15285197967407893
1.067846856915077,1.5060036388007367
-0.45977961107559473,-0.5593331040767944
-0.43876686736183024,0.5089445215495156
-0.12147443728398787,1.5060036388007367
-0.3967413799343016,-0.20324056220135772
-0.5249191165882643,-0.9154256459522302
-0.5459318603020288,-0.9154256459522302
-0.5249191165882643,-0.5593331040767944
-0.5879573477295574,-0.9154256459522302
0.21893201087899544,1.5060036388007367
0.46267983795866247,1.5060036388007367
-0.5879573477295574,-0.5593331040767944
-0.5669446040157932,-0.5593331040767944
-0.43876686736183024,-0.20324056220135772
-0.5459318603020288,-0.9154256459522302
-0.5879573477295574,-0.9154256459522302
-0.7161350843835204,-1.271518187827667
2.128990414460179,1.5060036388007367
-0.5249191165882643,-0.5593331040767944
0.006703299369975043,0.5089445215495156
1.6204820165870808,1.5060036388007367
-0.43876686736183024,-0.20324056220135772
-0.7161350843835204,-1.271518187827667
-0.6509955788708508,-0.9154256459522302
-0.45977961107559473,-0.20324056220135772
-0.5249191165882643,-0.9154256459522302
-0.6509955788708508,-0.5593331040767944
-0.2916776613654796,0.15285197967407893
-0.5249191165882643,-0.9154256459522302
-0.5249191165882643,-0.5593331040767944
-0.014309444343789468,1.9689239432388035
-0.5459318603020288,-0.5593331040767944
-0.5669446040157932,-1.271518187827667
-0.5039063728745,-0.5593331040767944
-0.3126904050792439,0.5089445215495156
-0.9283637958925409,-1.271518187827667
-0.6951223406697561,-1.271518187827667
-0.5879573477295574,-0.5593331040767944
-0.5669446040157932,-0.9154256459522302
-0.14248718099775237,1.612831401363367
-0.4177541236480659,0.15285197967407893
0.3029829857340531,1.5060036388007367
-0.14248718099775237,0.8650370634249507
-0.5039063728745,-0.20324056220135772
2.8518287982136745,1.5060036388007367
-0.5669446040157932,-1.271518187827667
-0.6089700914433219,-1.271518187827667
-0.3126904050792439,0.15285197967407893
-0.45977961107559473,-0.9154256459522302
0.16640015159458443,1.5060036388007367
1.301088312137862,1.5060036388007367
0.21893201087899544,1.5060036388007367
-0.6089700914433219,-0.9154256459522302
2.107977670746415,1.5060036388007367
-0.2706649176517151,1.5060036388007367
-0.20552541213904554,0.8650370634249507
-0.6299828351570863,-0.5593331040767944
-0.5669446040157932,-0.5593331040767944
-0.6509955788708508,-0.9154256459522302
-0.48289362916073547,-0.5593331040767944
2.0659521833188865,1.5060036388007367
-0.5249191165882643,-0.5593331040767944
-0.7791733155248135,-1.271518187827667
-0.20552541213904554,2.32501648511424
2.0869649270326502,1.5060036388007367
-0.5249191165882643,-0.5593331040767944
0.19791926716523112,1.5060036388007367
-0.45977961107559473,0.15285197967407893
-0.6299828351570863,-0.9154256459522302
-0.14248718099775237,0.8650370634249507
2.6396000867046543,1.5060036388007367
-0.43876686736183024,-0.20324056220135772
-0.6741095969559915,-1.271518187827667
-0.24755089956657436,0.5089445215495156
-0.6951223406697561,-1.271518187827667
-0.6089700914433219,-0.20324056220135772
-0.43876686736183024,0.15285197967407893
-0.5669446040157932,-0.5593331040767944
-0.5459318603020288,-0.9154256459522302
-0.5879573477295574,-0.5593331040767944
-0.6509955788708508,-0.9154256459522302
2.107977670746415,1.5060036388007367
-0.2916776613654796,0.5089445215495156
-0.3967413799343016,0.15285197967407893
-0.5669446040157932,-0.9154256459522302
1.7045329914421385,1.5060036388007367
2.0659521833188865,1.5060036388007367
-0.5459318603020288,-0.9154256459522302
